SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,CONDITION,PHONE,MILES,INVENTORY_ID,TITLE_RESTRICTION,MAP_URL,ACCOUNT_TYPE,SELLER,LOT#,ITEM_LOCATION,EMAIL,LOCATION,ASSET_CONTACT,KILOMETERS,HOURS
http://govdeals.com,/asset/38408/8445,780.0,2025-02-12T03:00:00Z,1FMYU02Z66KC86562,2006,Ford,Escape,Used/See Description,,"137,102.00 (Accurate?: Yes)",25-0245,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-38408,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/asset/8579/5859,350.0,2025-02-12T01:30:00Z,1FMCU9GD0HUB90512,2017,Ford,Escape,Used/See Description,,"92,310.00 (Accurate?: Yes)",274081,Clean Title,"http://maps.google.com/maps?q=44.928977,+-123.006772+(455 Airport Rd SE)",Government,State of Oregon,5859-8579,"455 Airport Rd SE, , Salem, Oregon, 97301-5348, USA",,"Salem, Oregon, USA",,,
http://govdeals.com,/asset/268/8248,810.0,2025-02-18T17:34:00Z,1FMCU9D79AKB51109,2010,Ford,Escape,Used/See Description,,,22-00309,,"http://maps.google.com/maps?q=29.349873,+-99.141869+(1600 Avenue M)",Government,"Hondo, TX",8248-268,"1600 Avenue M, Hondo, Texas, 78861-1756, USA",,"Hondo, Texas, USA",,,
http://govdeals.com,/asset/602/12714,12500.0,2025-02-12T00:00:00Z,1FMCU9F65NUA62863,2022,Ford,Escape,Used/See Description,,"60,565.00 (Accurate?: Unknown)",9713,Clean Title,"http://maps.google.com/maps?q=41.631049,+-91.540688+(2222 Old Highway 218 S)",Government,University of Iowa Surplus - Vehicle Sales,12714-602,"2222 Old Highway 218 S, Iowa City, Iowa, 52242-1602, USA",,"Iowa City, Iowa, USA",,,
http://govdeals.com,/asset/38445/8445,750.0,2025-02-13T03:00:00Z,1FMCU4K33CKA45065,2012,Ford,Escape Hybrid,Used/See Description,,"61,038.00 (Accurate?: Yes)",24-4113,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-38445,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/asset/8587/5859,725.0,2025-02-13T01:30:00Z,1FMCU9D71AKC28667,2010,Ford,Escape,Used/See Description,,"125,751.00 (Accurate?: Yes)",274221,Clean Title,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",Government,State of Oregon,5859-8587,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",,"Salem, Oregon, USA",,,
http://govdeals.com,/asset/91/3424,52.0,2025-02-19T17:00:00Z,1FMCU9C72AKB35805,2010,Ford,Escape,Used/See Description,,"205,669.00 (Accurate?: Yes)",,,"http://maps.google.com/maps?q=34.097334,+-118.23303+(1555 N San Fernando Rd )",Government,"Southern California Regional Rail Authority/Metrolink, CA",3424-91,"1555 N San Fernando Rd , Los Angeles, California, 90065-1261, USA",,"Los Angeles, California, USA",,,
http://govdeals.com,/asset/11326/22559,1000.0,2025-02-13T22:03:00Z,1FMCU0F7XEUC46233,2014,Ford,Escape,Used/See Description,,"218,909.00 (Accurate?: )",4-GMH,Clean Title,"http://maps.google.com/maps?q=35.225388,+-97.431598+(900 E Main St)",Government,State of Oklahoma,22559-11326,"900 E Main St, Bldg 33, Norman, Oklahoma, 73071-5305, USA",,"Norman, Oklahoma, USA",,,
http://govdeals.com,/asset/5703/176,1225.0,2025-02-20T21:50:00Z,1FMCU0F75FUC13724,2015,Ford,Escape,Used/See Description,+12512087434,"86,022.00 (Accurate?: )",53901,,"http://maps.google.com/maps?q=30.672013,+-88.058735+(770 Gayle St)",Government,"Mobile, AL",176-5703,"770 Gayle St, Municipal Garage, Mobile, Alabama, 36604-2846, USA",paine@cityofmobile.org,"Mobile, Alabama, USA",John Paine,,
http://govdeals.com,/asset/2124/17125,1000.0,2025-02-22T04:03:00Z,1FMCU9GX9EUD51865,2014,Ford,Escape,Used/See Description,,"121,549.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=Brooklyn,+Brooklyn,+NY+11212",Government,,17125-2124,"Brooklyn, Brooklyn, New York, 11212, USA",,"Brooklyn, New York, USA",,,
http://govdeals.com,/asset/395/25530,500.0,2025-02-15T02:30:00Z,1FMCU0GXXGUC89942,2016,Ford,Escape,Used/See Description,,"62,870.00 (Accurate?: )",G22695-16,Clean Title,"http://maps.google.com/maps?q=34.05647277832031,+-117.69495391845703+(5010 W Mission Blvd)",Government,"San Diego County Fleet Services, CA",25530-395,"5010 W Mission Blvd, , Montclair, California, 91762, USA",,"Montclair, California, USA",,,
http://govdeals.com,/asset/48496/226,2500.0,2025-02-20T18:36:00Z,1FMCU9DG1AKD12228,2010,Ford,Escape,Used/See Description,+18046923209,"143,420.00 (Accurate?: No)",9214,Clean Title,"http://maps.google.com/maps?q=36.855436,+-82.756634+(3405 Mountain Empire Rd)",Government,,226-48496,"3405 Mountain Empire Rd, , Big Stone Gap, Virginia, 24219-4634, USA",jackie.lynch@dmme.virginia.gov,"Big Stone Gap, Virginia, USA",JACKIE LYNCH,,
http://govdeals.com,/asset/367/1643,1500.0,2025-02-17T19:23:00Z,1FMYU931X7KA59714,2007,Ford,Escape,Used/See Description,+16098849413,"58,175.00 (Accurate?: )",,,"http://maps.google.com/maps?q=38.934481,+-74.920197+(643 Washington St)",Government,,1643-367,"643 Washington St, Cape May, New Jersey, 08204-2324, USA",eprusinski@capemaycity.com,"Cape May, New Jersey, USA",Eric Prusinski,,
http://govdeals.com,/asset/71/10562,2136.0,2025-02-25T02:00:00Z,1FMCU0C70CKA91317,2012,Ford,Escape,Used/See Description,,"38,792.00 (Accurate?: Yes)",Vehicle Number 306,Clean Title,"http://maps.google.com/maps?q=32.162035,+-80.751649+(1 Town Center Ct)",Government,"Hilton Head Island, SC",10562-71,"1 Town Center Ct, Hilton Head Island, South Carolina, 29928-2701, USA",,"Hilton Head Island, South Carolina, USA",,,
http://govdeals.com,/asset/488/6336,1500.0,2025-02-21T20:30:00Z,1FMCU9C72BKA44969,2011,Ford,Escape,Used/See Description,+15617914129,"87,996.00 (Accurate?: Yes)",11-0180 F-624,Clean Title,"http://maps.google.com/maps?q=26.637645,+-80.269606+(14001 Pierson Rd)",Government,"Wellington Village, FL",6336-488,"14001 Pierson Rd, Wellington, Florida, 33414-7620, USA",ecarver@wellingtonfl.gov,"Wellington, Florida, USA",Evan Carver,,
http://govdeals.com,/asset/489/6336,1500.0,2025-02-21T20:45:00Z,1FMCU0D73CKC69669,2012,Ford,Escape,Used/See Description,+15617914129,"104,696.00 (Accurate?: Yes)",12-0060 F-672,Clean Title,"http://maps.google.com/maps?q=26.637645,+-80.269606+(14001 Pierson Rd)",Government,"Wellington Village, FL",6336-489,"14001 Pierson Rd, Wellington, Florida, 33414-7620, USA",ecarver@wellingtonfl.gov,"Wellington, Florida, USA",Evan Carver,,
http://govdeals.com,/asset/13/28151,250.0,2025-02-22T00:45:00Z,1FMYU03ZX7KB80292,2007,Ford,Escape,Used/See Description,,"179,594.00 (Accurate?: Yes)",149,Clean Title,"http://maps.google.com/maps?q=33.638474,+-116.141508+(87225 Church St)",Government,"Coachella Valley Unified School District, CA",28151-13,"87225 Church St, Thermal, California, 92274-8901, USA",,"Thermal, California, USA",,,
http://govdeals.com,/en/asset/3/28816,5050.0,2025-08-12T21:10:00Z,1FMCU0GX2GUB19915,2016,Ford,Escape,Used/See Description,,"85,800.00 (Accurate?: Yes)",D8143,Clean Title,"http://maps.google.com/maps?q=35.630061,+-78.717567+(10028 Fayetteville Rd)",,,28816-3,,,"Fuquay Varina, North Carolina, USA",,,
http://govdeals.com,/en/asset/364/4532,2200.0,2025-08-12T20:00:00Z,1FMCU0C74CKC29196,2012,Ford,Escape,Used/See Description,+14099784114,"88,344.00 (Accurate?: Yes)",1005,,"http://maps.google.com/maps?q=29.391903,+-94.996804+(9850-A E F Lowry Expressway)",Government,,4532-364,"9850-A E F Lowry Expressway, Texas City, Texas, 77591, USA",dwolff@gchd.org,"Texas City, Texas, USA",David Wolff,,
http://govdeals.com,/en/asset/267/2606,250.0,2025-08-13T14:00:00Z,1FMCU0C7XAKD33690,2010,Ford,Escape,Used/See Description,+19102175234,,,,"http://maps.google.com/maps?f=q&hl=en&q=683 E Palmer St,+Raeford,+NC+28376-6648",Government,,2606-267,"683 E Palmer St, , Raeford, North Carolina, 28376-6648, USA",jhurst@hokecounty.org,"Raeford, North Carolina, USA",Jeremiah Hurst,,
http://govdeals.com,/en/asset/3672/26446,500.0,2025-08-11T17:30:00Z,1FMYU02144DA00090,2004,Ford,Escape,Used/See Description,,"43,489.00 (Accurate?: Unknown)",L47822,Clean Title,"http://maps.google.com/maps?q=42.68038558959961,+-73.81611633300781+(1220 Washington Ave)",Government,,26446-3672,"1220 Washington Ave, Building 18 - Suite 102, Albany, New York, 12226, USA",,"Albany, New York, USA",,,
http://govdeals.com,/en/asset/188/26514,100.0,2025-08-11T00:35:00Z,1FMYU941X6KA51500,2006,Ford,Escape,Used/See Description,,"171,178.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=40.371714,+-76.649666+(9889 Allentown Blvd)",Commercial,,26514-188,"9889 Allentown Blvd, Grantville, Pennsylvania, 17028-8706, USA",,"Grantville, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/2825/4408,2247.0,2025-08-12T00:00:00Z,1FMCU931X8KA45324,2008,Ford,Escape,Used/See Description,,"53,354.00 (Accurate?: Yes)",BC150390,,"http://maps.google.com/maps?q=38.888376,+-77.437282+(Stonecroft Blvd and Adkins Rd.)",Government,,4408-2825,"Stonecroft Blvd and Adkins Rd., 3/4 Mile North of Rt.50 and Stonecroft, Sully, Virginia, 20151, USA",,"Sully, Virginia, USA",,,
http://govdeals.com,/en/asset/301/5989,759.5,2025-08-11T15:00:00Z,1FMCU9GX8FUB20828,2015,Ford,Escape,Used/See Description,,"89,511.00 (Accurate?: Yes)",,,"http://maps.google.com/maps?q=42.322262,+-122.874369+(219 S Ivy St)",Government,"Medford, OR",5989-301,"219 S Ivy St, , Medford, Oregon, 97501-3114, USA",,"Medford, Oregon, USA",,,
http://govdeals.com,/en/asset/692/28146,270.0,2025-08-14T23:00:00Z,1FMCU5K39AKB00217,2010,Ford,Escape Hybrid,Used/See Description,,"96,563.00 (Accurate?: Yes)",B00217,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-692,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/34681/685,5001.0,2025-08-13T14:00:00Z,1FMCU0F7XKUB14522,2019,Ford,Escape,Used/See Description,+18038966880,"72,033.00 (Accurate?: Yes)",261860007 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34681,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/1/29452,1000.0,2025-08-18T20:00:00Z,1FMYU92Z35KA57114,2005,Ford,Escape,Used/See Description,,"213,564.00 (Accurate?: Yes)",7114,Clean Title,"http://maps.google.com/maps?q=37.7387,+-76.5147+(9049 Mary Ball Rd)",Government,,29452-1,"9049 Mary Ball Rd, Lancaster, Virginia, 22503-0308, USA",,"Lancaster, Virginia, USA",,,
http://govdeals.com,/en/asset/252/26928,4000.0,2025-08-11T20:27:00Z,1FMCU0GX0FUC77099,2015,Ford,Escape SE,Used/See Description,,"147,216.00 (Accurate?: Unknown)",SAP-C77099,Clean Title,"http://maps.google.com/maps?q=32.385826110839844,+-83.35218811035156+(144 Highway 87 Byp N)",Commercial,Liquidity Services - GCZ4LSLLC,26928-252,"144 Highway 87 Byp N, , Cochran, Georgia, 31014, USA",,"Cochran, Georgia, USA",,,
http://govdeals.com,/en/asset/30/28433,3250.0,2025-08-13T20:27:00Z,1FMCU0GD8HUC88568,2017,Ford,Escape,Used/See Description,,"68,853.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=40.023658,+-82.99394+(703 E Weber Rd)",Commercial,Liquidity Services - LGYAO,28433-30,"703 E Weber Rd, Columbus, Ohio, 43211-1042, USA",,"Columbus, Ohio, USA",,,
http://govdeals.com,/en/asset/6250/7529,1234.0,2025-08-18T13:32:00Z,1FMCU9DG1CKC55306,2012,Ford,Escape,Used/See Description,,"66,986.00 (Accurate?: Yes)",26433-001,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=84 Warehouse Rd,+Edison,+NJ+08817",Government,,7529-6250,"84 Warehouse Rd, Edison, New Jersey, 08817, USA",,"Edison, New Jersey, USA",,,
http://govdeals.com,/en/asset/335/27091,3700.0,2025-08-13T21:15:00Z,1FMYU931X5KA30646,2005,Ford,Escape,Used/See Description,,"122,113.00 (Accurate?: Yes)",5117,Clean Title,"http://maps.google.com/maps?q=38.781579,+-76.894572+(7827 Branch Ave)",Commercial,,27091-335,"7827 Branch Ave, Clinton, Maryland, 20735-1624, USA",,"Clinton, Maryland, USA",,,
http://govdeals.com,/en/asset/563/182,2285.0,2025-08-13T20:00:00Z,1FMCU03779KB19252,2009,Ford,Escape,Used/See Description,,"109,375.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=34.94401168823242,+-89.99778747558594+(5813 Pepper Chase Dr)",Government,"Southaven, MS",182-563,"5813 Pepper Chase Dr, , Southaven, Mississippi, 38671, USA",,"Southaven, Mississippi, USA",,,
http://govdeals.com,/en/asset/4670/19,615.0,2025-08-20T00:25:00Z,1FMCU9C73BKA99396,2011,Ford,Escape,Used/See Description,,"126,618.00 (Accurate?: Yes)",11525,Clean Title,"http://maps.google.com/maps?q=37.38041305541992,+-77.50691223144531+(9700 Lori Ln)",Government,"Chesterfield County, VA",19-4670,"9700 Lori Ln, , Chesterfield, Virginia, 23832, USA",,"Chesterfield, Virginia, USA",,,
http://govdeals.com,/en/asset/640/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX8EUD38038,2014,Ford,Escape,Used/See Description,,"61,169.00 (Accurate?: Yes)",D38038,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=63 FLUSHING AVE BROOKLYN NAVY YARD 217,+Brooklyn,+NY+11205",,,28146-640,,,"Brooklyn, New York, USA",,,
http://govdeals.com,/en/asset/678/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX9DUD56692,2013,Ford,Escape,Used/See Description,,"64,767.00 (Accurate?: )",D56692,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-678,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/34682/685,4750.0,2025-08-13T13:45:00Z,1FMCU0F72KUB14532,2019,Ford,Escape,Used/See Description,+18038966880,"71,419.00 (Accurate?: Yes)",261860006 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34682,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/368/28146,825.0,2025-08-14T23:00:00Z,1FMCU9DG1CKB68960,2012,Ford,Escape,Used/See Description,,"65,758.00 (Accurate?: Yes)",B68960,Clean Title,"http://maps.google.com/maps?q=40.729034423828125,+-73.90735626220703+(5972 54th Ave)",,,28146-368,,,"Maspeth, New York, USA",,,
http://govdeals.com,/en/asset/37/12469,500.0,2025-08-15T16:00:00Z,,2018,Ford,Escape,Used/See Description,,"75,415.00 (Accurate?: )",,,"http://maps.google.com/maps?q=40.60429,+-75.47041+(603 W Linden St)",Government,"Allentown Parking Authority, PA",12469-37,"603 W Linden St, Allentown, Pennsylvania, 18101-1417, USA",,"Allentown, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/10/26627,3100.0,2025-08-11T16:39:00Z,1FMCU9G60LUB61697,2020,Ford,Escape,Used/See Description,,"101,275.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=40.016805,+-78.503668+(200 S Juliana St)",Government,"Bedford County, PA",26627-10,"200 S Juliana St, 3rd Floor, Bedford, Pennsylvania, 15522-1713, USA",,"Bedford, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/693/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX2FUC44500,2015,Ford,Escape,Used/See Description,,"84,691.00 (Accurate?: Yes)",C44500,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-693,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/12720/22559,1000.0,2025-08-15T21:02:00Z,1FMCU0GDXJUD22922,2018,Ford,Escape,Used/See Description,,"161,447.00 (Accurate?: Yes)",GMH #88,Clean Title,"http://maps.google.com/maps?q=35.225388,+-97.431598+(900 E Main St)",Government,State of Oklahoma,22559-12720,"900 E Main St, Bldg 33, Norman, Oklahoma, 73071-5305, USA",,"Norman, Oklahoma, USA",,,
http://govdeals.com,/en/asset/4668/19,1000.0,2025-08-20T00:35:00Z,1FMCU9C7XBKA99394,2011,Ford,Escape,Used/See Description,,"64,223.00 (Accurate?: Yes)",11205,Clean Title,"http://maps.google.com/maps?q=37.38041305541992,+-77.50691223144531+(9700 Lori Ln)",Government,"Chesterfield County, VA",19-4668,"9700 Lori Ln, , Chesterfield, Virginia, 23832, USA",,"Chesterfield, Virginia, USA",,,
http://govdeals.com,/en/asset/903/3368,725.0,2025-08-13T10:00:00Z,,2011,Ford,Escape,Used/See Description,+18645987226,"196,282.00 (Accurate?: Yes)",03086,,"http://maps.google.com/maps?q=34.911353,+-81.933426+(345 South Ave)",Government,,3368-903,"345 South Ave, Spartanburg, South Carolina, 29306-6127, USA",jlester@spartanburgwater.org,"Spartanburg, South Carolina, USA",Johnny Lester,,
http://govdeals.com,/en/asset/12175/6897,625.0,2025-08-18T01:20:00Z,1FMCU9C74CKB33394,2012,FORD,ESCAPE 4X4,Used/See Description,+15025647128,"114,912.00 (Accurate?: )",5353,Clean Title,"http://maps.google.com/maps?q=38.175323486328125,+-84.79976654052734+(999 Chenault Rd)",Government,Commonwealth of Kentucky,6897-12175,"999 Chenault Rd, Frankfort, Kentucky, 40601, USA",joe.craig@ky.gov,"Frankfort, Kentucky, USA",Joe Craig,,
http://govdeals.com,/en/asset/202/7752,1151.0,2025-08-12T00:05:00Z,1FMCU9DG3CKA84980,2012,Ford,Escape,Used/See Description,,"70,795.00 (Accurate?: Yes)",1135,Clean Title,"http://maps.google.com/maps?q=39.308319091796875,+-76.56707000732422+(3701 Duncanwood Ln)",Government,,7752-202,"3701 Duncanwood Ln, , Baltimore, Maryland, 21213, USA",,"Baltimore, Maryland, USA",,,
http://govdeals.com,/en/asset/35058/430,2425.0,2025-08-11T22:00:00Z,1FMCU9DG0CKC55345,2012,Ford,Escape,Used/See Description,+18162510741,"131,245.00 (Accurate?: Yes)",16312,Clean Title,"http://maps.google.com/maps?q=38.939113,+-94.36081+(200 Unity Cir)",Government,State of Missouri - Agency for Surplus Property,430-35058,"200 Unity Cir, Dept of Natural Resources, Lees Summit, Missouri, 64086-6044, USA",dana.gerling@dnr.mo.gov,"Lees Summit, Missouri, USA",Dana Gerling,,
http://govdeals.com,/en/asset/694/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX9FUC44509,2015,Ford,Escape,Used/See Description,,"68,673.00 (Accurate?: Yes)",C44509,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-694,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/20/16923,14.0,2025-08-13T23:00:00Z,1FMCU9DG7BKA22920,2011,Ford,Escape,Used/See Description,,"92,167.00 (Accurate?: )",,Clean Title,"http://maps.google.com/maps?q=42.456381,+-73.249186+(269 1st St)",Government,,16923-20,"269 1st St, Pittsfield, Massachusetts, 01201-4727, USA",,"Pittsfield, Massachusetts, USA",,,
http://govdeals.com,/en/asset/698/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX5FUC44474,2015,Ford,Escape,Used/See Description,,"45,870.00 (Accurate?: Yes)",C44474,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-698,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/42/27091,2900.0,2025-08-13T19:20:00Z,1FMYU93104KB22816,2004,Ford,Escape,Used/See Description,,"179,563.00 (Accurate?: Yes)",4802,Clean Title,"http://maps.google.com/maps?q=38.781579,+-76.894572+(7827 Branch Ave)",Commercial,,27091-42,"7827 Branch Ave, Clinton, Maryland, 20735-1624, USA",,"Clinton, Maryland, USA",,,
http://govdeals.com,/en/asset/23/20181,1601.0,2025-08-20T13:00:00Z,1FMCU9GXXEUD43970,2014,Ford,Escape,Used/See Description,,"104,214.00 (Accurate?: Yes)",2014 Ford Escape,Clean Title,"http://maps.google.com/maps?q=42.30915,+-89.050211+(810 Lawn Dr)",Government,,20181-23,"810 Lawn Dr, Loves Park, Illinois, 61111-5134, USA",,"Loves Park, Illinois, USA",,,
http://govdeals.com,/en/asset/940/19785,525.0,2025-08-11T12:30:00Z,1FMCU9C76CKA84974,2012,Ford,Escape,Used/See Description,,"195,966.00 (Accurate?: No)",2L2127,Clean Title,"http://maps.google.com/maps?q=41.445386,+-81.658686+(4150 E 49th St)",Government,,19785-940,"4150 E 49th St, Newburgh Heights, Ohio, 44105-3206, USA",,"Newburgh Heights, Ohio, USA",,,
http://govdeals.com,/en/asset/3624/26446,250.0,2025-08-13T18:10:00Z,1FMYU96H75KD42707,2005,Ford,Escape Hybrid,Used/See Description,,"160,249.00 (Accurate?: Unknown)",053553,Clean Title,"http://maps.google.com/maps?q=41.739990234375,+-74.0696792602539+(21 S Putt Corners Rd)",Government,,26446-3624,"21 S Putt Corners Rd, , New Paltz, New York, 12561, USA",,"New Paltz, New York, USA",,,
http://govdeals.com,/en/asset/958/962,1475.0,2025-08-18T03:00:00Z,1FMCU0DGXBKC43004,2011,Ford,Escape XLT FWD,Used/See Description,,"133,875.00 (Accurate?: Yes)",8346-1,Clean Title,"http://maps.google.com/maps?q=38.93510818481445,+-94.77957153320312+(10747 Renner Blvd)",Government,"Water District Number One of Johnson County (WaterOne), KS",962-958,"10747 Renner Blvd, , Lenexa, Kansas, 66219, USA",,"Lenexa, Kansas, USA",,,
http://govdeals.com,/en/asset/3722/2628,1000.0,2025-08-16T20:01:00Z,1FMCU93709KC38751,2009,Ford,Escape,Used/See Description,,"156,522.00 (Accurate?: Yes)",WV-3722,Clean Title,"http://maps.google.com/maps?q=38.365609,+-81.755135+(2700 Charles Ave)",Government,,2628-3722,"2700 Charles Ave, Dunbar, West Virginia, 25064-2236, USA",,"Dunbar, West Virginia, USA",,,
http://govdeals.com,/en/asset/255/22158,2000.0,2025-08-15T19:00:00Z,1FMCU59399KA10048,2009,Ford,Escape Hybrid,Used/See Description,,"69,424.00 (Accurate?: Yes)",U3709,,"http://maps.google.com/maps?q=38.884090423583984,+-104.81640625+(3610 N Stone Ave)",Government,,22158-255,"3610 N Stone Ave, , Colorado Springs, Colorado, 80907, USA",,"Colorado Springs, Colorado, USA",,,
http://govdeals.com,/en/asset/10/28285,1551.0,2025-08-20T19:01:00Z,1FMCU493X9KD10532,2009,Ford,Escape Hybrid,Used/See Description,,"57,255.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=42.013026,+-89.328904+(202 S 1st St)",Government,"Ogle County Sheriff, IL",28285-10,"202 S 1st St, Oregon, Illinois, 61061-1832, USA",,"Oregon, Illinois, USA",,,
http://govdeals.com,/en/asset/1566/26960,10.0,2025-08-12T00:14:00Z,1FMCU0GX3EUB23386,2014,Ford,Escape,Used/See Description,,"132,126.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=30.29669952392578,+-81.610595703125+(5321 Fairmont St)",Commercial,,26960-1566,"5321 Fairmont St, Jacksonville, Florida, 32207, USA",,"Jacksonville, Florida, USA",,,
http://govdeals.com,/en/asset/9168/5859,2271.0,2025-08-15T00:30:00Z,1FMCU9GD8JUA25443,2018,Ford,Escape,Used/See Description,,"138,977.00 (Accurate?: Yes)",281333,Clean Title,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",Government,State of Oregon,5859-9168,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",,"Salem, Oregon, USA",,,
http://govdeals.com,/en/asset/17/22799,1525.0,2025-08-15T16:30:00Z,1FMCU4K3XBKB15515,2011,Ford,Escape Hybrid,Used/See Description,,"140,978.00 (Accurate?: Yes)",109,,"http://maps.google.com/maps?q=36.164835,+-94.104278+(2423 E Robinson Ave)",Government,"Ozark Regional Transit Authority, AR",22799-17,"2423 E Robinson Ave, Springdale, Arkansas, 72764-0309, USA",,"Springdale, Arkansas, USA",,,
http://govdeals.com,/en/asset/699/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX4FUC44479,2015,Ford,Escape,Used/See Description,,"86,578.00 (Accurate?: Yes)",C44479,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-699,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/20/28433,2500.0,2025-08-13T20:11:00Z,1FMCU9GX3GUB16560,2016,Ford,Escape,Used/See Description,,"137,558.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=40.023658,+-82.99394+(703 E Weber Rd)",Commercial,Liquidity Services - LGYAO,28433-20,"703 E Weber Rd, Columbus, Ohio, 43211-1042, USA",,"Columbus, Ohio, USA",,,
http://govdeals.com,/en/asset/2087/8335,3300.0,2025-08-11T18:12:00Z,1FMCU93G89KC02886,2009,Ford,Escape,Used/See Description,,"57,743.00 (Accurate?: Yes)",37321 26-7GD,Clean Title,"http://maps.google.com/maps?q=61.180223,+-149.778197+(5420 Dr Martin Luther King Jr Ave)",Government,,8335-2087,"5420 Dr Martin Luther King Jr Ave, Anchorage, Alaska, 99507-7507, USA",,"Anchorage, Alaska, USA",,,
http://govdeals.com,/en/asset/696/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GXXFUC44504,2015,Ford,Escape,Used/See Description,,"73,447.00 (Accurate?: Yes)",C44504,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-696,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/34683/685,6001.0,2025-08-13T13:30:00Z,1FMCU0F72JUC37875,2018,Ford,Escape,Used/See Description,+18038966880,"62,523.00 (Accurate?: Yes)",261860005 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34683,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/12943/22559,1000.0,2025-08-15T18:49:00Z,1FMCU0GX9EUE14698,2014,Ford,Escape,Used/See Description,,"54,048.00 (Accurate?: Yes)",OA39240,Clean Title,"http://maps.google.com/maps?q=35.462895,+-97.561721+(304 S Miller Pl)",Government,State of Oklahoma,22559-12943,"304 S Miller Pl, Oklahoma City, Oklahoma, 73108-1236, USA",,"Oklahoma City, Oklahoma, USA",,,
