SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,LOCATION,MAP_URL,MILES,LOT#,CONDITION,INVENTORY_ID,SELLER,ASSET_CONTACT,EMAIL,PHONE,ITEM_LOCATION,ACCOUNT_TYPE,TITLE_RESTRICTION,KILOMETERS
http://govdeals.com,/asset/6849/1992,500.0,2024-12-18T14:45:00Z,1FAFP53253G280466,2003,Ford,Taurus,"Kansas City, Missouri, USA","http://maps.google.com/maps?q=39.0336,+-94.5746+(1011 E 51st St)","107,909.00 (Accurate?: Yes)",1992-6849,Used/See Description,UMKC083,"University of Missouri Surplus Property, MO",Mark Foley,foleyma@umsystem.edu,+15738825053,"1011 E 51st St, , Kansas City, Missouri, 64110-2201, USA",Government,,
http://govdeals.com,/asset/22884/2,435.0,2024-12-18T14:45:00Z,1FAHP2D85FG175621,2015,Ford,Taurus,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","88,586.00 (Accurate?: )",2-22884,Used/See Description,07D5013,"Metropolitan Government of Nashville and Davidson County, TN",,,,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Government,Clean Title,
http://govdeals.com,/asset/75/4111,3800.0,2024-12-18T14:45:00Z,1FAHP2MT5FG128030,2015,Ford,Taurus,"Maplewood, Missouri, USA","http://maps.google.com/maps?q=38.612997,+-90.326546+(7601 Manchester Rd)","41,005.00 (Accurate?: Yes)",4111-75,Used/See Description,,,Toney Lewis,wlewis@maplewoodmo.gov,+13146478633,"7601 Manchester Rd, Maplewood, Missouri, 63143-2811, USA",Government,,
http://govdeals.com,/asset/14/3206,1000.0,2024-12-18T14:45:00Z,1FAHP2L81DG206622,2013,Ford,Taurus,"Haleyville, Alabama, USA","http://maps.google.com/maps?q=34.217877,+-87.622925+(1205 10th Ave)","169,516.00 (Accurate?: Yes)",3206-14,Used/See Description,,"Haleyville, AL",,,,"1205 10th Ave, Haleyville, Alabama, 35565-1350, USA",Government,Clean Title,
http://govdeals.com,/asset/16/1377,675.0,2024-12-18T14:45:00Z,1FAHP2M85DG134645,2013,Ford,Taurus,"Boone, Iowa, USA","http://maps.google.com/maps?f=q&hl=en&q=1410 8th St,+Boone,+IA+50036","106,951.00 (Accurate?: Yes)",1377-16,Used/See Description,,,,,,"1410 8th St, Boone, Iowa, 50036, USA",Government,Clean Title,
http://govdeals.com,/asset/1463/433,698.8,2024-12-18T14:45:00Z,1FAFP53U47A169059,2007,Ford,Taurus,"New Orleans, Louisiana, USA","http://maps.google.com/maps?q=29.99699,+-90.03009+(3800 Alvar St)","180,000.00 (Accurate?: Unknown)",433-1463,Used/See Description,CDC5060,,,,,"3800 Alvar St, , New Orleans, Louisiana, 70126-5504, USA",Government,Clean Title,
http://govdeals.com,/asset/3183/3961,150.0,2024-12-18T14:45:00Z,1FAHP2MK3KG108795,2019,Ford,Taurus,"Laurel, Maryland, USA","http://maps.google.com/maps?f=q&hl=en&q=Maryland 198 and Old Portland Road, Turn Onto Old Portland Rd,+Laurel,+MD+ ","4,205.00 (Accurate?: Yes)",3961-3183,Used/See Description,MPD FLEET- 108795 - LOT#70896,,Donald Jackson,donald.jackson@dc.gov,+12024090209,"Maryland 198 and Old Portland Road, Turn Onto Old Portland Rd, Proceed To Guard Booth, and Call US L, Laurel, Maryland, , USA",Government,Clean Title,
http://govdeals.com,/asset/62/1247,4000.0,2024-12-18T14:45:00Z,1FAHP2L82HG117857,2017,Ford,Taurus,"Centre, Alabama, USA","http://maps.google.com/maps?q=34.1549,+-85.6903+(999 W Main St)","59,680.00 (Accurate?: Yes)",1247-62,Used/See Description,CAR 21,,Leah Bradley,lmbradley2320@yahoo.com,+12569273661,"999 W Main St, , Centre, Alabama, 35960-1215, USA",Government,Clean Title,
http://govdeals.com,/asset/1357/292,200.0,2024-12-18T14:45:00Z,1FAHP2L81HG126694,2017,Ford,Taurus,"Memphis, Tennessee, USA","http://maps.google.com/maps?q=35.107068,+-89.927247+(4021 N Park Loop)","64,280.00 (Accurate?: Yes)",292-1357,Used/See Description,,"University of Memphis, TN",Sanders Smith,ssmith86@memphis.edu,+19019493855,"4021 N Park Loop, Memphis, Tennessee, 38152-4220, USA",Government,,
http://govdeals.com,/asset/555/9805,500.0,2024-12-18T14:45:00Z,1FAHP2MK2JG114375,2018,Ford,Taurus,"Nichols Hills, Oklahoma, USA","http://maps.google.com/maps?q=35.539143,+-97.532109+(6407 Avondale Dr)","121,077.00 (Accurate?: )",9805-555,Used/See Description,PD-2025-02,,Casey Nix,cnix@nicholshills.net,+14058798878,"6407 Avondale Dr, Police Department, Nichols Hills, Oklahoma, 73116-6403, USA",Government,Clean Title,
http://govdeals.com,/asset/12786/11227,3100.0,2024-12-18T14:45:00Z,1FAHP2D8XGG111964,2016,FORD,TAURUS,"Nashville, Tennessee, USA","http://maps.google.com/maps?q=36.172062,+-86.871323+(6500 Centennial Blvd)","136,262.00 (Accurate?: Yes)",11227-12786,Used/See Description,32101-S1YX56 #403,State of Tennessee,MANAGEMENT VEHICLE & ASSET,property.utilization@tn.gov,+16153503373,"6500 Centennial Blvd, Surplus Property, Nashville, Tennessee, 37243-1105, USA",Government,Clean Title,
http://govdeals.com,/asset/111/12441,10.0,2024-12-18T14:45:00Z,1FAFP52274A190323,2004,Ford,Taurus,"Sikeston, Missouri, USA","http://maps.google.com/maps?q=36.87372970581055,+-89.6012954711914+(214 Lincoln St)",,12441-111,Scrap,LU-0065,"Lincoln University, MO",,,,"214 Lincoln St, , Sikeston, Missouri, 63801, USA",Government,Clean Title,
http://govdeals.com,/asset/63/1247,4000.0,2024-12-18T14:45:00Z,1FAHP2L80HG117856,2017,Ford,Taurus,"Centre, Alabama, USA","http://maps.google.com/maps?q=34.1549,+-85.6903+(999 W Main St)","60,507.00 (Accurate?: Yes)",1247-63,Used/See Description,CAR 3,,Leah Bradley,lmbradley2320@yahoo.com,+12569273661,"999 W Main St, , Centre, Alabama, 35960-1215, USA",Government,Clean Title,
http://govdeals.com,/asset/229/22193,600.0,2024-12-18T14:45:00Z,1FAHP2MK0FG133711,2015,Ford,Taurus,"Saint Augustine, Florida, USA","http://maps.google.com/maps?q=29.956499099731445,+-81.50640106201172+(900 Law Enforcement Way)","133,257.00 (Accurate?: Yes)",22193-229,Used/See Description,563,"St Johns County Sheriff's Office, FL",,,,"900 Law Enforcement Way, , Saint Augustine, Florida, 32092, USA",Government,Clean Title,
http://govdeals.com,/asset/45126/357,200.0,2024-12-18T14:45:00Z,1FAFP53295A148817,2005,Ford,Taurus,"Columbus, Georgia, USA","http://maps.google.com/maps?q=32.4906,+-84.8641+(3000 Schatulga Rd)","157,272.00 (Accurate?: Unknown)",357-45126,Used/See Description,195465 DC,State of Georgia,Department of Administrative Services Surplus Property,publicsurplussales@doas.ga.gov,+14046578544,"3000 Schatulga Rd, Behavioral Health Developmental Disabilities, Columbus, Georgia, 31907-3117, USA",Government,Clean Title,
http://govdeals.com,/asset/230/22193,888.0,2024-12-18T14:45:00Z,1FAHP2MK1FG132034,2015,Ford,Taurus,"Saint Augustine, Florida, USA","http://maps.google.com/maps?q=29.956499099731445,+-81.50640106201172+(900 Law Enforcement Way)","114,208.00 (Accurate?: Yes)",22193-230,Used/See Description,542,"St Johns County Sheriff's Office, FL",,,,"900 Law Enforcement Way, , Saint Augustine, Florida, 32092, USA",Government,Clean Title,
http://govdeals.com,/asset/161/7630,10.0,2024-12-18T14:45:00Z,1FAFP52204A207267,2004,Ford,Taurus,"Clarksville, Tennessee, USA","http://maps.google.com/maps?q=36.525643,+-87.361476+(120 Commerce St)",,7630-161,Used/See Description,,"Montgomery County Sheriff’s Office, TN",Truman Wood,tdwood@mcgtn.net,+19316480611,"120 Commerce St, Clarksville, Tennessee, 37040-3641, USA",Government,,
http://govdeals.com,/asset/15183/7167,1200.0,2024-12-18T14:45:00Z,1FAHP2L87HG146769,2017,Ford,Taurus,"Doral, Florida, USA","http://maps.google.com/maps?q=25.826218,+-80.340668+(8801 NW 58th St)","76,884.00 (Accurate?: Yes)",7167-15183,Used/See Description,5630A,"Miami-Dade County, FL",,,,"8801 NW 58th St, Entrance Is on 87th Avenue, Doral, Florida, 33178-1603, USA",Government,,
http://govdeals.com,/asset/15181/7167,10.0,2024-12-18T14:45:00Z,1FAHP2MK2FG183302,2015,Ford,Taurus,"Doral, Florida, USA","http://maps.google.com/maps?q=25.826218,+-80.340668+(8801 NW 58th St)","85,602.00 (Accurate?: Yes)",7167-15181,Used/See Description,3775A,"Miami-Dade County, FL",,,,"8801 NW 58th St, Entrance Is on 87th Avenue, Doral, Florida, 33178-1603, USA",Government,,
http://govdeals.com,/asset/15184/7167,600.0,2024-12-18T14:45:00Z,1FAHP2L87JG128021,2018,Ford,Taurus,"Doral, Florida, USA","http://maps.google.com/maps?q=25.826218,+-80.340668+(8801 NW 58th St)","86,557.00 (Accurate?: Yes)",7167-15184,Used/See Description,5809A,"Miami-Dade County, FL",,,,"8801 NW 58th St, Entrance Is on 87th Avenue, Doral, Florida, 33178-1603, USA",Government,,
